candidate_id,feature_set,model,n_features,config,overall_cv_cindex,tnbc_cv_cindex,valid_tnbc_folds,composite_cv_cindex,fold_cindexes,fold_tnbc_cindexes
seven_interactions__Gradient_Boosted_Survival__24560118,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6176999156885422,0.5078022875816994,4,0.5627511016351208,"[0.6416184971098265, 0.6130239520958084, 0.6901004304160688, 0.6020900321543409, 0.5416666666666666]","[0.2916666666666667, NaN, 0.7777777777777778, 0.4117647058823529, 0.55]"
seven_receptor_interactions__Gradient_Boosted_Survival__25461787,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6136201019150717,0.5107026143790849,4,0.5621613581470783,"[0.6213872832369942, 0.625748502994012, 0.667144906743185, 0.6028938906752411, 0.5509259259259259]","[0.25, NaN, 0.7222222222222222, 0.47058823529411764, 0.6]"
seven_receptor_interactions__Gradient_Boosted_Survival__59073396,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6047472832178575,0.5184640522875817,4,0.5616056677527197,"[0.5852601156069365, 0.5718562874251497, 0.6441893830703013, 0.6205787781350482, 0.6018518518518519]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5294117647058824, 0.6]"
seven_interactions__Gradient_Boosted_Survival__21419151,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.582976031719631,0.5399918300653594,4,0.5614839308924953,"[0.6054913294797688, 0.5583832335329342, 0.5753228120516499, 0.6093247588424437, 0.566358024691358]","[0.5, NaN, 0.5555555555555556, 0.5294117647058824, 0.575]"
hallmark50_interactions__Elastic_Net_Cox__34729490,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.6376241745617081,0.4838643790849673,4,0.5607442768233377,"[0.6054913294797688, 0.6437125748502994, 0.7058823529411765, 0.5771704180064309, 0.6558641975308642]","[0.3333333333333333, NaN, 0.3888888888888889, 0.5882352941176471, 0.625]"
seven_interactions__Gradient_Boosted_Survival__63990083,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5967595369785694,0.5245915032679739,4,0.5606755201232716,"[0.6141618497109826, 0.5748502994011976, 0.6319942611190817, 0.614951768488746, 0.5478395061728395]","[0.4166666666666667, NaN, 0.6111111111111112, 0.47058823529411764, 0.6]"
seven_interactions__Gradient_Boosted_Survival__29530055,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5737744328103672,0.5470588235294118,4,0.5604166281698895,"[0.5491329479768786, 0.5449101796407185, 0.5868005738880918, 0.6093247588424437, 0.5787037037037037]","[0.3333333333333333, NaN, 0.6666666666666666, 0.5882352941176471, 0.6]"
component7_interactions__Gradient_Boosted_Survival__48497425,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.6151796010080307,0.5052696078431372,4,0.560224604425584,"[0.5867052023121387, 0.5568862275449101, 0.6513629842180775, 0.617363344051447, 0.6635802469135802]","[0.25, NaN, 0.6666666666666666, 0.5294117647058824, 0.575]"
component7_interactions__Gradient_Boosted_Survival__59073396,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6155919659050231,0.5046977124183006,4,0.5601448391616619,"[0.5924855491329479, 0.5718562874251497, 0.648493543758967, 0.6077170418006431, 0.6574074074074074]","[0.25, NaN, 0.5555555555555556, 0.5882352941176471, 0.625]"
hallmark50_interactions__DeepSurv__33872510,hallmark50_interactions,DeepSurv,57,"{""dropout"": 0.2, ""epochs"": 150, ""hidden_dims"": [128, 64], ""lr"": 0.0005, ""patience"": 20, ""tnbc_weight"": 2, ""weight_decay"": 0.0001}",0.6437126317322753,0.4763480392156863,4,0.5600303354739808,"[0.6011560693641619, 0.6661676646706587, 0.667144906743185, 0.6189710610932476, 0.6651234567901234]","[0.25, NaN, 0.3333333333333333, 0.6470588235294118, 0.675]"
seven_receptor_interactions__Random_Survival_Forest__17704467,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.6003484749736571,0.5187091503267974,4,0.5595288126502272,"[0.6170520231213873, 0.5793413173652695, 0.6355810616929699, 0.6157556270096463, 0.5540123456790124]","[0.4166666666666667, NaN, 0.6111111111111112, 0.6470588235294118, 0.4]"
seven_receptor_interactions__Gradient_Boosted_Survival__24560118,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.611277872119605,0.507107843137255,4,0.55919285762843,"[0.638728323699422, 0.6384730538922155, 0.6915351506456241, 0.5884244372990354, 0.4992283950617284]","[0.3333333333333333, NaN, 0.8333333333333334, 0.4117647058823529, 0.45]"
seven_receptor_interactions__Random_Survival_Forest__61682276,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.6062262064530609,0.5110702614379085,4,0.5586482339454847,"[0.6271676300578035, 0.6122754491017964, 0.624103299856528, 0.6382636655948553, 0.529320987654321]","[0.4166666666666667, NaN, 0.5555555555555556, 0.6470588235294118, 0.425]"
hallmark50_interactions__Elastic_Net_Cox__38642087,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.6333391666618368,0.4838643790849673,4,0.5586017728734021,"[0.5982658959537572, 0.6377245508982036, 0.7073170731707317, 0.567524115755627, 0.6558641975308642]","[0.3333333333333333, NaN, 0.3888888888888889, 0.5882352941176471, 0.625]"
seven_interactions__Gradient_Boosted_Survival__14255483,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6123149202993156,0.5029411764705882,4,0.5576280483849518,"[0.6170520231213873, 0.5958083832335329, 0.6649928263988523, 0.617363344051447, 0.566358024691358]","[0.3333333333333333, NaN, 0.6666666666666666, 0.4117647058823529, 0.6]"
hallmark50__Random_Survival_Forest__17704467,hallmark50,Random_Survival_Forest,52,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.607786946126053,0.5073529411764706,4,0.5575699436512618,"[0.6748554913294798, 0.5913173652694611, 0.5911047345767575, 0.5659163987138264, 0.6157407407407407]","[0.25, NaN, 0.5, 0.5294117647058824, 0.75]"
hallmark50_interactions__Random_Survival_Forest__68189357,hallmark50_interactions,Random_Survival_Forest,57,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5949222637562364,0.5198529411764705,4,0.5573876024663534,"[0.6416184971098265, 0.5988023952095808, 0.5781922525107605, 0.5418006430868167, 0.6141975308641975]","[0.25, NaN, 0.5, 0.5294117647058824, 0.8]"
seven_receptor_interactions__DeepSurv__30028269,seven_receptor_interactions,DeepSurv,23,"{""dropout"": 0.1, ""epochs"": 120, ""hidden_dims"": [64, 32], ""lr"": 0.001, ""patience"": 15, ""tnbc_weight"": 1, ""weight_decay"": 0.0001}",0.6004971882338109,0.5141748366013073,4,0.557336012417559,"[0.6459537572254336, 0.5538922155688623, 0.593974175035868, 0.5852090032154341, 0.6234567901234568]","[0.4166666666666667, NaN, 0.4444444444444444, 0.47058823529411764, 0.725]"
hallmark50_interactions__Cox_PH__54196726,hallmark50_interactions,Cox_PH,57,"{""penalizer"": 0.01, ""tnbc_weight"": 2}",0.6306904924160548,0.4838643790849673,4,0.557277435750511,"[0.5939306358381503, 0.6362275449101796, 0.7015781922525107, 0.5643086816720257, 0.6574074074074074]","[0.3333333333333333, NaN, 0.3888888888888889, 0.5882352941176471, 0.625]"
component7_interactions__Gradient_Boosted_Survival__66835057,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6027967080434309,0.5115196078431372,4,0.557158157943284,"[0.588150289017341, 0.5778443113772455, 0.6685796269727403, 0.5868167202572347, 0.5925925925925926]","[0.25, NaN, 0.6666666666666666, 0.5294117647058824, 0.6]"
seven_receptor_interactions__Random_Survival_Forest__51797905,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5976210500996393,0.5165032679738563,4,0.5570621590367477,"[0.6286127167630058, 0.5748502994011976, 0.6355810616929699, 0.5996784565916399, 0.5493827160493827]","[0.4166666666666667, NaN, 0.6111111111111112, 0.5882352941176471, 0.45]"
hallmark50_interactions__Cox_PH__57377928,hallmark50_interactions,Cox_PH,57,"{""penalizer"": 0.1, ""tnbc_weight"": 2}",0.6445398001140841,0.469281045751634,4,0.556910422932859,"[0.6358381502890174, 0.6137724550898204, 0.7216642754662841, 0.5739549839228296, 0.6774691358024691]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.65]"
seven_receptor_interactions__Gradient_Boosted_Survival__63990083,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.6016645166205157,0.511968954248366,4,0.5568167354344409,"[0.6119942196531792, 0.5793413173652695, 0.6606886657101865, 0.6262057877813505, 0.5300925925925926]","[0.5, NaN, 0.6111111111111112, 0.4117647058823529, 0.525]"
hallmark50__Elastic_Net_Cox__38642087,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.6490609465762397,0.463031045751634,4,0.5560459961639368,"[0.611271676300578, 0.6781437125748503, 0.7101865136298422, 0.5852090032154341, 0.6604938271604939]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.625]"
component7_interactions__Gradient_Boosted_Survival__55990427,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.5874788168909871,0.5238153594771242,4,0.5556470881840556,"[0.5664739884393064, 0.5389221556886228, 0.6197991391678622, 0.5578778135048231, 0.654320987654321]","[0.25, NaN, 0.5555555555555556, 0.7647058823529411, 0.525]"
seven__Gradient_Boosted_Survival__24560118,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6297538393168084,0.4797998366013072,4,0.5547768379590579,"[0.6408959537572254, 0.6160179640718563, 0.6664275466284074, 0.6760450160771704, 0.5493827160493827]","[0.20833333333333334, NaN, 0.7777777777777778, 0.47058823529411764, 0.4625]"
hallmark50_interactions__Elastic_Net_Cox__67150290,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.6191765715491486,0.4899918300653595,4,0.5545842008072541,"[0.5708092485549133, 0.6541916167664671, 0.6642754662840746, 0.572347266881029, 0.6342592592592593]","[0.4166666666666667, NaN, 0.3888888888888889, 0.5294117647058824, 0.625]"
seven__Random_Survival_Forest__28082283,seven,Random_Survival_Forest,9,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5932760353514763,0.5158088235294118,4,0.5545424294404441,"[0.6242774566473989, 0.5973053892215568, 0.6370157819225251, 0.6093247588424437, 0.4984567901234568]","[0.3333333333333333, NaN, 0.6666666666666666, 0.5882352941176471, 0.475]"
hallmark50_interactions__Elastic_Net_Cox__54672886,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.6190744024755731,0.4899918300653595,4,0.5545331162704663,"[0.5722543352601156, 0.655688622754491, 0.6657101865136298, 0.5659163987138264, 0.6358024691358025]","[0.4166666666666667, NaN, 0.3888888888888889, 0.5294117647058824, 0.625]"
seven__Gradient_Boosted_Survival__25461787,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6094197153498765,0.49808006535947713,4,0.5537498903546768,"[0.6416184971098265, 0.6062874251497006, 0.6599713055954088, 0.5852090032154341, 0.5540123456790124]","[0.3333333333333333, NaN, 0.7222222222222222, 0.4117647058823529, 0.525]"
seven__DeepSurv__30028269,seven,DeepSurv,9,"{""dropout"": 0.1, ""epochs"": 120, ""hidden_dims"": [64, 32], ""lr"": 0.001, ""patience"": 15, ""tnbc_weight"": 1, ""weight_decay"": 0.0001}",0.6016643529883074,0.505718954248366,4,0.5536916536183367,"[0.6416184971098265, 0.5808383233532934, 0.6083213773314203, 0.5787781350482315, 0.5987654320987654]","[0.25, NaN, 0.6111111111111112, 0.4117647058823529, 0.75]"
component7_interactions__Gradient_Boosted_Survival__49529126,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6038835450895628,0.5024918300653596,4,0.5531876875774612,"[0.5751445086705202, 0.5748502994011976, 0.642754662840746, 0.572347266881029, 0.654320987654321]","[0.25, NaN, 0.5555555555555556, 0.5294117647058824, 0.675]"
seven_interactions__Gradient_Boosted_Survival__57812431,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6164601582434965,0.4890522875816994,4,0.552756222912598,"[0.6372832369942196, 0.6062874251497006, 0.6800573888091822, 0.5892282958199357, 0.5694444444444444]","[0.3333333333333333, NaN, 0.6111111111111112, 0.4117647058823529, 0.6]"
hallmark50__Elastic_Net_Cox__54672886,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.6349164859562334,0.4699754901960784,4,0.5524459880761559,"[0.5997109826589595, 0.6991017964071856, 0.6642754662840746, 0.5787781350482315, 0.6327160493827161]","[0.3333333333333333, NaN, 0.3333333333333333, 0.5882352941176471, 0.625]"
seven_receptor_interactions__Random_Survival_Forest__68189357,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5953031439087283,0.5095588235294118,4,0.5524309837190701,"[0.6242774566473989, 0.5883233532934131, 0.6341463414634146, 0.5803858520900321, 0.5493827160493827]","[0.3333333333333333, NaN, 0.6666666666666666, 0.5882352941176471, 0.45]"
hallmark50_interactions__Random_Survival_Forest__51797905,hallmark50_interactions,Random_Survival_Forest,57,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5993306610435255,0.5051470588235294,4,0.5522388599335275,"[0.6430635838150289, 0.6062874251497006, 0.5824964131994261, 0.5305466237942122, 0.6342592592592593]","[0.25, NaN, 0.5, 0.47058823529411764, 0.8]"
hallmark50_interactions__Gradient_Boosted_Survival__25159726,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6199786682221757,0.4844362745098039,4,0.5522074713659898,"[0.6676300578034682, 0.6497005988023952, 0.5609756097560976, 0.5610932475884244, 0.6604938271604939]","[0.25, NaN, 0.3333333333333333, 0.5294117647058824, 0.825]"
hallmark50__Elastic_Net_Cox__67150290,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.6343838787745237,0.4699754901960784,4,0.5521796844853011,"[0.5953757225433526, 0.6991017964071856, 0.6642754662840746, 0.5819935691318328, 0.6311728395061729]","[0.3333333333333333, NaN, 0.3333333333333333, 0.5882352941176471, 0.625]"
seven_receptor_interactions__Gradient_Boosted_Survival__40033950,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6059120809867196,0.49808006535947713,4,0.5519960731730984,"[0.6163294797687862, 0.624251497005988, 0.6836441893830703, 0.5868167202572347, 0.5185185185185185]","[0.3333333333333333, NaN, 0.7222222222222222, 0.4117647058823529, 0.525]"
component7_interactions__Cox_PH__38217836,component7_interactions,Cox_PH,43,"{""penalizer"": 0.1, ""tnbc_weight"": 1}",0.6350014579800931,0.46834150326797386,4,0.5516714806240335,"[0.6011560693641619, 0.6062874251497006, 0.6757532281205165, 0.6189710610932476, 0.6728395061728395]","[0.3333333333333333, NaN, 0.4444444444444444, 0.47058823529411764, 0.625]"
component7_interactions__Cox_PH__84838888,component7_interactions,Cox_PH,43,"{""penalizer"": 1.0, ""tnbc_weight"": 2}",0.6166513036741831,0.48664215686274503,4,0.551646730268464,"[0.6213872832369942, 0.5748502994011976, 0.6542324246771879, 0.6479099678456591, 0.5848765432098766]","[0.3333333333333333, NaN, 0.5, 0.5882352941176471, 0.525]"
component7_interactions__Gradient_Boosted_Survival__76801816,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5877375936477414,0.5149918300653595,4,0.5513647118565504,"[0.5534682080924855, 0.561377245508982, 0.6456241032998565, 0.5763665594855305, 0.6018518518518519]","[0.3333333333333333, NaN, 0.7222222222222222, 0.5294117647058824, 0.475]"
hallmark50_interactions__Elastic_Net_Cox__20395420,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.6482128553860107,0.4531862745098039,4,0.5506995649479073,"[0.6473988439306358, 0.6227544910179641, 0.7130559540889526, 0.5803858520900321, 0.6774691358024691]","[0.25, NaN, 0.3333333333333333, 0.5294117647058824, 0.7]"
seven_receptor_interactions__Gradient_Boosted_Survival__76801816,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5933797795849085,0.5066584967320261,4,0.5500191381584674,"[0.6307803468208093, 0.5920658682634731, 0.6205164992826399, 0.617363344051447, 0.5061728395061729]","[0.4166666666666667, NaN, 0.5555555555555556, 0.5294117647058824, 0.525]"
seven__Gradient_Boosted_Survival__99977102,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.5793002023133168,0.5198529411764705,4,0.5495765717448937,"[0.5910404624277457, 0.5538922155688623, 0.6111908177905309, 0.5755627009646302, 0.5648148148148148]","[0.3333333333333333, NaN, 0.6666666666666666, 0.5294117647058824, 0.55]"
hallmark50__Random_Survival_Forest__51797905,hallmark50,Random_Survival_Forest,52,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.6065495335694171,0.4925245098039216,4,0.5495370216866693,"[0.6763005780346821, 0.5913173652694611, 0.6111908177905309, 0.5289389067524116, 0.625]","[0.3333333333333333, NaN, 0.5, 0.4117647058823529, 0.725]"
seven_interactions__Gradient_Boosted_Survival__34011741,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5937284727523714,0.5043300653594771,4,0.5490292690559242,"[0.6141618497109826, 0.5711077844311377, 0.6319942611190817, 0.6189710610932476, 0.5324074074074074]","[0.5, NaN, 0.5555555555555556, 0.4117647058823529, 0.55]"
seven_receptor_interactions__Gradient_Boosted_Survival__35443320,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6109285246004086,0.48639705882352946,4,0.5486627917119691,"[0.6047687861271677, 0.6152694610778443, 0.6857962697274032, 0.6318327974276527, 0.5169753086419753]","[0.3333333333333333, NaN, 0.6666666666666666, 0.47058823529411764, 0.475]"
seven_receptor_interactions__Gradient_Boosted_Survival__29530055,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.58451912599928,0.5122140522875818,4,0.5483665891434308,"[0.5679190751445087, 0.5523952095808383, 0.5911047345767575, 0.6093247588424437, 0.6018518518518519]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5294117647058824, 0.575]"
component7_interactions__Elastic_Net_Cox__20395420,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.6348278040238986,0.4612745098039216,4,0.5480511569139102,"[0.6054913294797688, 0.6017964071856288, 0.6800573888091822, 0.6093247588424437, 0.6774691358024691]","[0.3333333333333333, NaN, 0.5, 0.4117647058823529, 0.6]"
seven_interactions__Elastic_Net_Cox__58147672,seven_interactions,Elastic_Net_Cox,14,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.6075982096604153,0.48790849673202613,4,0.5477533531962208,"[0.619942196531792, 0.5673652694610778, 0.6585365853658537, 0.635048231511254, 0.5570987654320988]","[0.4166666666666667, NaN, 0.5555555555555556, 0.5294117647058824, 0.45]"
seven__Random_Survival_Forest__74813842,seven,Random_Survival_Forest,9,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5932781086466057,0.5019199346405229,4,0.5475990216435642,"[0.6257225433526011, 0.5973053892215568, 0.6355810616929699, 0.6093247588424437, 0.4984567901234568]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5882352941176471, 0.475]"
component7_interactions__Elastic_Net_Cox__17352359,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.6313249700021929,0.4634803921568627,4,0.5474026810795278,"[0.6127167630057804, 0.592814371257485, 0.6843615494978479, 0.6093247588424437, 0.6574074074074074]","[0.3333333333333333, NaN, 0.5, 0.47058823529411764, 0.55]"
component7_interactions__Gradient_Boosted_Survival__64567194,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6040109720598593,0.49068627450980395,4,0.5473486232848317,"[0.5765895953757225, 0.5733532934131736, 0.6413199426111909, 0.5868167202572347, 0.6419753086419753]","[0.16666666666666666, NaN, 0.6666666666666666, 0.5294117647058824, 0.6]"
hallmark50_interactions__Gradient_Boosted_Survival__86308654,hallmark50_interactions,Gradient_Boosted_Survival,57,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6256130148097964,0.46776960784313726,4,0.5466913113264669,"[0.6632947976878613, 0.6347305389221557, 0.539454806312769, 0.5884244372990354, 0.7021604938271605]","[0.25, NaN, 0.16666666666666666, 0.5294117647058824, 0.925]"
component7_interactions__Gradient_Boosted_Survival__99977102,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.593078923612947,0.4997140522875817,4,0.5463964879502643,"[0.5606936416184971, 0.5434131736526946, 0.6169296987087518, 0.6286173633440515, 0.6157407407407407]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5294117647058824, 0.525]"
seven_receptor_interactions__Gradient_Boosted_Survival__57812431,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6071403416012044,0.4855800653594772,4,0.5463602034803408,"[0.6293352601156069, 0.6197604790419161, 0.6908177905308465, 0.5988745980707395, 0.49691358024691357]","[0.3333333333333333, NaN, 0.7222222222222222, 0.4117647058823529, 0.475]"
seven__Gradient_Boosted_Survival__64567194,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.592602740117936,0.4997140522875817,4,0.5461583962027589,"[0.596820809248555, 0.5329341317365269, 0.6312769010043041, 0.6109324758842444, 0.5910493827160493]","[0.3333333333333333, NaN, 0.6111111111111112, 0.5294117647058824, 0.525]"
component7_interactions__Random_Survival_Forest__51797905,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.595060638592566,0.4959967320261438,4,0.5455286853093548,"[0.5910404624277457, 0.5703592814371258, 0.6456241032998565, 0.5401929260450161, 0.6280864197530864]","[0.25, NaN, 0.7222222222222222, 0.4117647058823529, 0.6]"
seven_interactions__Elastic_Net_Cox__67695194,seven_interactions,Elastic_Net_Cox,14,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.6012909133708979,0.48790849673202613,4,0.544599705051462,"[0.5895953757225434, 0.5523952095808383, 0.6599713055954088, 0.635048231511254, 0.5694444444444444]","[0.4166666666666667, NaN, 0.5555555555555556, 0.5294117647058824, 0.45]"
seven_receptor_interactions__Gradient_Boosted_Survival__48497425,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5891079201255871,0.4998366013071896,4,0.5444722607163883,"[0.5722543352601156, 0.561377245508982, 0.6126255380200861, 0.6205787781350482, 0.5787037037037037]","[0.4166666666666667, NaN, 0.4444444444444444, 0.5882352941176471, 0.55]"
